Diet_type,Cuisine_type,Protein(g),Carbs(g),Fat(g),Cluster
central europe,american,16.629999999999995,173.09,43.5,5
central europe,american,39.05,157.15,134.2,5
central europe,world,43.5,164.35,27.760000000000005,2
central europe,french,39.86,167.6,36.61999999999999,6
central europe,american,57.79,210.99,172.74,5
central europe,american,193.15,523.06,199.57,5
central europe,american,6.269999999999996,18.379999999999995,77.51,5
central europe,american,36.89999999999999,128.0,128.65,5
central europe,american,97.94,217.78,168.32,5
central europe,american,20.83,236.24,117.68,5
central europe,american,163.88,380.69,90.7,5
central europe,american,64.58,545.79,182.41,5
central europe,american,109.29,444.43,60.41,5
central europe,american,27.039999999999992,203.88,72.04,5
central europe,american,17.789999999999992,61.94,14.159999999999997,5
central europe,mexican,77.95,361.1,76.6,8
central europe,american,95.7,445.64,398.74,4
central europe,american,41.54,127.28,418.85,5
central europe,american,11.340000000000003,45.349999999999994,81.6,5
central europe,american,14.5,6.77000000000001,34.260000000000005,5
central europe,american,22.54,64.48,36.5,5
central europe,american,79.96,381.1,254.75,5
central europe,american,26.810000000000002,185.65,60.99,5
central europe,american,16.629999999999995,173.09,43.5,5
central europe,american,37.21,111.41,69.17,5
central europe,american,102.57,315.32,37.81,5
central europe,american,75.91,290.12,71.3,5
central europe,american,57.35000000000001,191.42,17.060000000000002,5
central europe,american,2.469999999999999,12.909999999999997,173.68,5
central europe,eastern europe,87.32,258.25,259.21,6
central europe,american,54.69,511.03,283.58,5
central europe,american,17.400000000000006,70.76,24.129999999999995,5
central europe,american,41.97,142.86,18.909999999999997,5
central europe,mediterranean,14.680000000000007,48.25,45.34,8
central europe,american,13.620000000000005,20.920000000000016,135.28,5
central europe,middle eastern,146.79,496.75,81.22,8
central europe,south east asian,119.07,530.3899999999999,176.66,2
central europe,american,8.549999999999997,164.25,92.62,5
central europe,american,29.6,113.87,21.939999999999998,5
central europe,american,17.310000000000002,201.34,28.75,5
central europe,italian,125.25,163.89,50.35000000000001,6
central europe,american,29.08,129.28,68.93,5
central europe,american,33.59,250.47999999999996,358.36,5
central europe,american,32.24,221.1,103.54,5
central europe,mexican,25.61,50.06999999999999,58.11,8
central europe,american,74.62,161.63,11.769999999999996,5
central europe,american,10.730000000000004,15.5,49.290000000000006,5
central europe,asian,45.41,189.76,105.4,5
central europe,asian,54.39,29.819999999999993,38.61,5
central europe,american,66.84,319.94,135.48,5
central europe,american,57.76,99.83000000000001,193.27,5
central europe,american,10.340000000000003,402.59,7.310000000000002,5
central europe,american,6.859999999999999,26.61,84.01,5
central europe,american,69.1,147.26,30.53,5
central europe,american,63.88,290.85,179.29,5
central europe,american,12.530000000000001,369.55,105.65,5
central europe,mediterranean,30.54,144.93,42.230000000000004,8
central europe,american,60.24,155.38,44.86999999999999,5
central europe,asian,122.37,445.66,80.26,5
central europe,american,45.55,85.84,81.32,5
central europe,italian,42.76,409.11,63.48,6
central europe,american,57.93,304.53,130.47,5
central europe,british,23.85,148.88,17.78,5
central europe,american,20.82,185.35,55.76,5
central europe,american,44.86,408.68,110.29,5
central europe,french,115.56,354.44,204.12,6
central europe,american,14.170000000000002,90.83,32.260000000000005,5
central europe,american,29.909999999999997,145.23,15.920000000000002,5
central europe,french,61.99,238.33,30.14999999999999,6
central europe,american,63.19,453.89,357.0,4
central europe,american,84.97,339.36,32.59,5
central europe,american,92.46,214.57,116.61,5
central europe,south east asian,24.349999999999994,36.34000000000002,66.36,2
central europe,american,87.99,496.82,335.19,4
central europe,american,98.63,691.0699999999999,33.85000000000001,5
central europe,japanese,11.930000000000007,38.64,69.78,6
central europe,american,12.579999999999998,259.48,88.12,5
central europe,american,46.97,639.42,212.42,5
central europe,american,34.97,392.01,164.88,5
central europe,american,51.99,239.48,95.83,5
central europe,american,134.86,514.32,144.12,5
central europe,american,36.43,157.33,208.54,5
central europe,american,28.889999999999993,288.27,249.93,5
central europe,asian,68.9,30.83,70.95,5
central europe,american,92.28,2314.02,665.2,4
central europe,italian,59.69,179.9,109.31,6
central europe,american,7.040000000000006,90.76,3.3900000000000006,5
central europe,american,37.769999999999996,213.68,129.79,5
central europe,south east asian,31.1,207.84,18.92,2
central europe,american,112.35,575.76,249.51,4
central europe,american,27.620000000000005,110.94,35.07000000000001,5
central europe,south american,56.77,157.3,68.75,2
central europe,american,107.45,103.38,222.45,5
central europe,indian,35.06,342.77,69.42,6
central europe,south american,79.26,308.07,131.58,2
central europe,american,112.09,408.52,18.39999999999999,5
central europe,american,27.68,59.25,18.019999999999996,5
central europe,american,84.98,439.4,274.26,5
central europe,american,52.3,443.44,47.22,5
central europe,american,30.870000000000005,168.45,44.040000000000006,5
central europe,american,45.98,511.58,285.24,5
central europe,american,12.710000000000008,127.44,84.77,5
central europe,american,113.48,482.33,37.83,5
central europe,american,42.75,263.75,130.8,5
central europe,french,52.69,168.76,110.68,6
central europe,american,19.279999999999994,141.13,67.74,5
central europe,american,84.75,33.82000000000001,112.08,5
central europe,british,42.64,336.11,40.95,5
central europe,asian,75.35,69.27,136.84,5
central europe,american,27.5,129.28,116.19,5
central europe,french,42.76,30.02000000000001,25.53,6
central europe,south american,69.31,322.33,106.83,2
central europe,american,105.55,94.95000000000002,227.09,5
central europe,american,25.159999999999997,78.74,51.14999999999999,5
central europe,american,23.32999999999999,58.479999999999976,125.79,5
central europe,american,203.23,155.01,146.44,5
central europe,indian,72.17,442.77,69.4,6
central europe,american,65.69,379.93000000000006,327.43,5
central europe,american,45.07,364.82,232.78,5
central europe,italian,71.43,255.83000000000004,115.68,6
central europe,american,110.61,344.48,46.11,5
central europe,american,57.7,264.11,151.45,5
central europe,american,39.68,202.63,9.480000000000004,5
central europe,nordic,87.02,43.49000000000001,122.55,2
central europe,american,75.65,219.09,54.16,5
central europe,indian,18.61,178.66,51.56,6
central europe,south east asian,30.049999999999997,156.04,107.5,2
central europe,french,54.94,133.87,72.08,6
central europe,french,113.42,313.22,12.409999999999997,6
central europe,american,67.84,520.26,136.02,5
central europe,american,46.33,133.73,2.3599999999999994,5
central europe,american,170.99,544.44,105.64,5
central europe,american,79.87,404.9100000000001,132.08,5
central europe,american,57.2,255.09,90.89,5
central europe,american,181.37,572.53,54.589999999999996,5
central europe,american,47.23,162.33,31.120000000000005,5
central europe,french,61.79,603.55,215.47,6
central europe,indian,55.86,135.98,58.81,6
central europe,american,31.330000000000005,303.87,42.209999999999994,5
central europe,american,70.53,254.29,34.09,5
central europe,british,8.469999999999999,26.41000000000001,9.870000000000005,5
central europe,asian,55.59,161.65,24.36,5
central europe,american,79.19,398.7,470.33,4
central europe,british,65.49,340.58,271.16,5
central europe,american,102.78,374.81000000000006,91.03,5
central europe,french,32.059999999999995,200.02,115.51,6
central europe,american,30.78,43.03999999999999,132.01,5
central europe,american,79.44,310.67,351.96,5
central europe,british,17.939999999999998,154.04,73.94,5
central europe,british,38.94,975.75,206.75,4
central europe,american,22.14,253.66,219.45,5
central europe,chinese,74.92,368.27,22.840000000000003,6
central europe,american,36.15,107.22,72.8,5
central europe,american,104.45,273.06,62.21,5
central europe,american,15.14,143.93,108.29,5
central europe,american,70.04,956.9000000000001,298.71,4
central europe,asian,212.76,609.53,108.18,5
central europe,american,82.81,942.6000000000001,262.43,4
central europe,american,45.69,339.78,67.84,5
central europe,american,43.53,604.47,340.12,4
central europe,american,17.200000000000003,154.45,180.78,5
central europe,american,16.289999999999992,206.68,134.38,5
central europe,american,37.1,306.15,77.66,5
central europe,american,132.82,110.63,99.64,5
central europe,american,34.73,315.21,801.39,4
central europe,american,28.47,271.83,223.87,5
central europe,american,42.83,360.03,54.61,5
central europe,american,32.73,97.53,95.5,5
central europe,asian,50.62,81.39,62.87,5
central europe,american,64.65,236.09,33.82000000000001,5
central europe,american,71.0,418.03,177.94,5
central europe,asian,56.97,25.879999999999995,37.72,5
central europe,american,42.54,161.71,55.00000000000001,5
central europe,american,22.199999999999996,253.21999999999997,219.46,5
central europe,japanese,37.37,347.3,87.9,6
central europe,south east asian,16.340000000000003,36.040000000000006,1.9200000000000017,2
central europe,italian,51.89,188.64,99.61,6
central europe,american,36.59000000000001,50.97000000000001,86.5,5
central europe,mediterranean,83.85,497.26,304.42,8
central europe,south east asian,123.25,624.69,113.28,2
central europe,american,63.96,356.1,16.769999999999996,5
central europe,central europe,39.38,301.21,42.489999999999995,5
central europe,american,76.55,333.74,32.63000000000001,5
central europe,world,8.86,93.2,117.82,2
central europe,mediterranean,65.91,373.92,94.34,8
central europe,asian,66.13,259.53,41.510000000000005,5
central europe,american,100.09,831.04,179.01,4
central europe,british,282.7,351.37,349.13,4
central europe,american,78.61,299.8,66.66,5
central europe,american,19.840000000000003,146.62,117.59,5
central europe,american,116.52,408.38,173.73,5
central europe,american,6.739999999999995,206.28,51.41,5
central europe,french,29.78,210.49,152.54,6
central europe,american,55.2,303.88,59.95,5
central europe,japanese,29.620000000000005,206.76,42.3,6
central europe,american,8.849999999999994,33.92,4.799999999999997,5
central europe,american,80.1,235.31,7.739999999999995,5
central europe,american,39.73,686.8199999999999,352.54,4
central europe,french,53.51,161.56,19.459999999999994,6
central europe,american,25.320000000000007,408.54,105.86,5
central europe,american,303.6600000000001,681.96,245.27000000000004,4
central europe,american,99.61,812.75,256.02,4
central europe,american,67.18,126.42,168.33,5
central europe,american,47.97,185.14,66.94,5
central europe,american,6.670000000000002,32.45,14.0,5
central europe,american,125.49,260.01,367.16,5
central europe,american,27.64,114.23,30.700000000000003,5
central europe,italian,129.78,282.3,84.87,6
central europe,american,50.19,470.24,154.08,5
central europe,american,70.26,284.92,93.63,5
central europe,american,55.98,115.89,160.31,5
central europe,mediterranean,115.69,347.98,40.89999999999999,8
central europe,south american,20.34000000000001,253.96,98.65,2
central europe,american,81.76,53.770000000000024,82.74,5
central europe,american,24.71,272.95,26.659999999999997,5
central europe,american,14.5,404.4,76.58,5
central europe,italian,41.38,190.32,76.47,6
central europe,south east asian,26.96,34.41,40.89,2
central europe,asian,150.3,464.12,119.07,5
central europe,american,17.710000000000008,157.36,54.27,5
central europe,american,35.41,104.48,84.24,5
central europe,japanese,33.12,258.51,45.519999999999996,6
central europe,south american,18.510000000000005,117.15,64.52,2
central europe,american,37.46,163.3,59.63,5
central europe,american,47.23,183.97,66.42,5
central europe,italian,54.02,303.41,75.85,6
central europe,american,33.02,169.41,42.67999999999999,5
central europe,asian,88.69,267.57,77.5,5
central europe,mexican,161.21,531.46,26.209999999999994,8
central europe,american,19.989999999999995,144.88,41.58,5
central europe,american,40.71,83.13,49.36999999999999,5
central europe,mediterranean,17.22,75.91,82.92,8
central europe,american,24.739999999999995,156.71,107.6,5
central europe,asian,35.17,166.07,18.47,5
central europe,asian,100.27,392.87,70.17,5
central europe,italian,57.83,172.85,39.19,6
central europe,american,39.45,285.88,109.49,5
central europe,american,29.81000000000001,323.46,24.10000000000001,5
central europe,american,36.599999999999994,395.9,52.33,5
central europe,asian,26.810000000000002,120.31,35.64,5
central europe,american,28.700000000000003,376.70000000000005,56.48,5
central europe,american,29.560000000000002,98.08,46.07000000000001,5
central europe,american,56.37,226.91,31.64999999999999,5
central europe,american,10.739999999999995,18.939999999999998,124.83,5
central europe,american,22.07,156.75,49.11,5
central europe,french,13.599999999999994,57.03,197.0,6
central europe,american,34.0,133.4,9.010000000000005,5
central europe,american,35.34,109.62,26.89999999999999,5
central europe,american,70.3,187.93,32.61999999999999,5
central europe,american,61.37,316.97,274.04,5
central europe,italian,37.03,180.61,44.769999999999996,6
central europe,american,133.18,332.91,127.84,5
